School Code,School Name,Physical Address,Physical City,Physical State,Physical Zipcode,Phone,Lowest Grade,Highest Grade,School Type,District Code,District Name,District Size,District Setting
5750,MEEKER ELEMENTARY SCHOOL,201 UTE ROAD,MEEKER,CO,81641,9708789050,Preschool,5th Grade,Elementary  ,2710,MEEKER RE1,601 - 1.200,Outlying Town
5754,BARONE MIDDLE SCHOOL,BOB TUCKER DRIVE,MEEKER,CO,81641,9708789060,6th Grade,8th Grade,Middle ,2710,MEEKER RE1,601 - 1.200,Outlying Town
5762,MEEKER HIGH SCHOOL,550 SCHOOL STREET,MEEKER,CO,81641,9708789070,9th Grade,12th Grade,High,2710,MEEKER RE1,601 - 1.200,Outlying Town
7268,PARKVIEW ELEMENTARY SCHOOL,550 RIVER ROAD,RANGELY,CO,81648,9706752267,Preschool,5th Grade,Elementary  ,2720,RANGELY RE-4,601 - 1.200,Outlying Town
7276,RANGELY JUNIOR/SENIOR HIGH SCHOOL,234 SOUTH JONES AVENUE,RANGELY,CO,81648,9706752253,6th Grade,12th Grade,High,2720,RANGELY RE-4,601 - 1.200,Outlying Town
2148,DEL NORTE MIDDLE SCHOOL,855 OAK STREET,DEL NORTE,CO,81132,7196574030,5th Grade,8th Grade,Middle ,2730,DEL NORTE C-7,601 - 1.200,Outlying Town
2150,DEL NORTE HIGH SCHOOL,9TH & HERMOSA,DEL NORTE,CO,81132,7196574050,9th Grade,12th Grade,High,2730,DEL NORTE C-7,601 - 1.200,Outlying Town
8960,UNDERWOOD ELEMENTARY SCHOOL,10TH & OAK,DEL NORTE,CO,81132,7196574030,1/2 Day Kindergarten,4th Grade,Elementary  ,2730,DEL NORTE C-7,601 - 1.200,Outlying Town
5579,MARSH ELEMENTARY SCHOOL,215 LYELL,MONTE VISTA,CO,81144,7198523231,Preschool,Full Day Kindergarten,Elementary  ,2740,MONTE VISTA C-8,"1,201 - 6,000",Outlying Town
6030,BYRON SYRING DELTA CENTER,345 PROSPECT,MONTE VISTA,CO,81144,7198522212,7th Grade,12th Grade,High,2740,MONTE VISTA C-8,"1,201 - 6,000",Outlying Town
6036,BILL METZ ELEMENTARY SCHOOL,545 SECOND,MONTE VISTA,CO,81144,7198524041,1st Grade,5th Grade,Elementary  ,2740,MONTE VISTA C-8,"1,201 - 6,000",Outlying Town
6044,MONTE VISTA MIDDLE SCHOOL,3720 SHERMAN AVENUE,MONTE VISTA,CO,81144,7198525984,6th Grade,8th Grade,Middle ,2740,MONTE VISTA C-8,"1,201 - 6,000",Outlying Town
6046,MONTE VISTA SENIOR HIGH SCHOOL,295 EAST PROSPECT,MONTE VISTA,CO,81144,7198523586,9th Grade,12th Grade,High,2740,MONTE VISTA C-8,"1,201 - 6,000",Outlying Town
6520,MONTE VISTA ON-LINE ACADEMY,345 EAST PROSPECT,MONTE VISTA,CO,81144,7198522212,4th Grade,12th Grade,High,2740,MONTE VISTA C-8,"1,201 - 6,000",Outlying Town
7660,SARGENT ELEMENTARY SCHOOL,7090 NORTH COUNTY  ROAD 2 EAST,MONTE VISTA,CO,81144,7198524024,1/2 Day Kindergarten,6th Grade,Elementary  ,2750,SARGENT RE-33J,301 - 600,Rural
7664,SARGENT SENIOR HIGH SCHOOL,7090 NORTH COUNTY ROAD 2 EAST,MONTE VISTA,CO,81144,7198524025,9th Grade,12th Grade,High,2750,SARGENT RE-33J,301 - 600,Rural
7668,SARGENT JUNIOR HIGH SCHOOL,7090 NORTH COUNTY ROAD 2 EAST,MONTE VISTA,CO,81144,7198524025,7th Grade,8th Grade,Middle ,2750,SARGENT RE-33J,301 - 600,Rural
2522,HAYDEN VALLEY ELEMENTARY SCHOOL,300 BREEZE BASIN BLVD.,HAYDEN,CO,81639,9702763756,Preschool,5th Grade,Elementary  ,2760,HAYDEN RE-1,301 - 600,Outlying Town
3860,HAYDEN MIDDLE SCHOOL,495 WEST JEFFERSON STREET,HAYDEN,CO,81639,9702763762,6th Grade,8th Grade,Middle ,2760,HAYDEN RE-1,301 - 600,Outlying Town
3862,HAYDEN HIGH SCHOOL,495 WEST JEFFERSON STREET,HAYDEN,CO,81639,9702763761,9th Grade,12th Grade,High,2760,HAYDEN RE-1,301 - 600,Outlying Town
6363,NORTH ROUTT CHARTER SCHOOL,26990 Eagle Lane,CLARK,CO,80428,9708716062,1/2 Day Kindergarten,8th Grade,Elementary  ,2770,STEAMBOAT SPRINGS RE-2,"1,201 - 6,000",Outlying City
8208,SODA CREEK ELEMENTARY SCHOOL,220 PARK AVENUE,STEAMBOAT SPRINGS,CO,80487,9708790652,1/2 Day Kindergarten,5th Grade,Elementary  ,2770,STEAMBOAT SPRINGS RE-2,"1,201 - 6,000",Outlying City
8210,STEAMBOAT SPRINGS MIDDLE SCHOOL,39610 AMETHYST DRIVE,STEAMBOAT SPRINGS,CO,80487,9708791058,6th Grade,8th Grade,Middle ,2770,STEAMBOAT SPRINGS RE-2,"1,201 - 6,000",Outlying City
8212,STEAMBOAT SPRINGS HIGH SCHOOL,45 EAST MAPLE STREET,STEAMBOAT SPRINGS,CO,80487,9708713699,9th Grade,12th Grade,High,2770,STEAMBOAT SPRINGS RE-2,"1,201 - 6,000",Outlying City
8358,STRAWBERRY PARK ELEMENTARY SCHOOL,39620 AMETHYST DRIVE,STEAMBOAT SPRINGS,CO,80487,9708797550,1/2 Day Kindergarten,5th Grade,Elementary  ,2770,STEAMBOAT SPRINGS RE-2,"1,201 - 6,000",Outlying City
9757,YAMPA VALLEY HIGH SCHOOL,325 7TH STREET,STEAMBOAT SPRINGS,CO,80487,9708713196,9th Grade,12th Grade,High,2770,STEAMBOAT SPRINGS RE-2,"1,201 - 6,000",Outlying City
8048,SOROCO MIDDLE SCHOOL,305 SOUTH GRANT STREET,OAK CREEK,CO,80467,9707368531,6th Grade,8th Grade,Middle ,2780,SOUTH ROUTT RE 3,301 - 600,Rural
8050,SOROCO HIGH SCHOOL,305 SOUTH GRANT STREET,OAK CREEK,CO,80467,9707362531,9th Grade,12th Grade,High,2780,SOUTH ROUTT RE 3,301 - 600,Rural
8119,SOUTH ROUTT EARLY LEARNING CENTER,26 W. 5TH STREET,YAMPA,CO,80483,9707362434,Preschool,Preschool,Elementary  ,2780,SOUTH ROUTT RE 3,301 - 600,Rural
8120,SOUTH ROUTT ELEMENTARY SCHOOL,448 MAIN STREET,YAMPA,CO,80483,9706384558,1/2 Day Kindergarten,5th Grade,Elementary  ,2780,SOUTH ROUTT RE 3,301 - 600,Rural
6142,MOUNTAIN VALLEY ELEMENTARY SCHOOL,403 PITKIN AVENUE,SAGUACHE,CO,81149,7196552578,Preschool,5th Grade,Elementary  ,2790,MOUNTAIN VALLEY RE 1,300 or less,Rural
6144,MOUNTAIN VALLEY MIDDLE SCHOOL,403 PITKIN AVENUE,SAGUACHE,CO,81149,7196552578,6th Grade,8th Grade,Middle ,2790,MOUNTAIN VALLEY RE 1,300 or less,Rural
6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,403 PITKIN AVENUE,SAGUACHE,CO,81149,7196552578,9th Grade,12th Grade,High,2790,MOUNTAIN VALLEY RE 1,300 or less,Rural
2018,CRESTONE CHARTER SCHOOL,330 LIME AVENUE,CRESTONE,CO,81131,7192564907,1/2 Day Kindergarten,12th Grade,High,2800,MOFFAT 2,300 or less,Rural
5958,MOFFAT PREK-12 SCHOOL,501 GARFIELD AVENUE,MOFFAT,CO,81143,7192564710,Preschool,12th Grade,High,2800,MOFFAT 2,300 or less,Rural
0051,THE ACADEMIC RECOVERY CENTER OF SAN LUIS VALLEY,550 S. SYLVESTER AVENUE,CENTER,CO,81125,7197542859,9th Grade,12th Grade,High,2810,CENTER 26 JT,601 - 1.200,Outlying Town
1368,CENTER VIRTUAL ACADEMY,550 SOUTH SYLVESTER,CENTER,CO,81125,7197543442,9th Grade,12th Grade,High,2810,CENTER 26 JT,601 - 1.200,Outlying Town
1412,HASKIN ELEMENTARY SCHOOL,550 S. SYLVESTER AVENUE,CENTER,CO,81125,7197543982,Preschool,5th Grade,Elementary  ,2810,CENTER 26 JT,601 - 1.200,Outlying Town
1416,SKOGLUND MIDDLE SCHOOL,550 S. SYLVESTER AVENUE,CENTER,CO,81125,7197542232,6th Grade,8th Grade,Middle ,2810,CENTER 26 JT,601 - 1.200,Outlying Town
1420,CENTER HIGH SCHOOL,550 S. SYLVESTER AVENUE,CENTER,CO,81125,7197542232,9th Grade,12th Grade,High,2810,CENTER 26 JT,601 - 1.200,Outlying Town
7900,SILVERTON ELEMENTARY SCHOOL,1160 SNOWDEN STREET,SILVERTON,CO,81433,9703875543,Preschool,5th Grade,Elementary  ,2820,SILVERTON 1,300 or less,Rural
7902,SILVERTON MIDDLE SCHOOL,1160 SNOWDEN STREET,SILVERTON,CO,81433,9703875543,6th Grade,8th Grade,Middle ,2820,SILVERTON 1,300 or less,Rural
7904,SILVERTON HIGH SCHOOL,1160 SNOWDEN STREET,SILVERTON,CO,81433,9703875543,9th Grade,12th Grade,High,2820,SILVERTON 1,300 or less,Rural
8786,TELLURIDE ELEMENTARY SCHOOL,447 WEST COLUMBIA,TELLURIDE,CO,81435,9707286615,Preschool,6th Grade,Elementary  ,2830,TELLURIDE R-1,301 - 600,Outlying Town
8790,TELLURIDE MIDDLE SCHOOL,721 WEST COLORADO AVENUE,TELLURIDE,CO,81435,9703694719,7th Grade,8th Grade,Middle ,2830,TELLURIDE R-1,301 - 600,Outlying Town
8794,TELLURIDE HIGH SCHOOL,725 WEST COLORADO AVENUE,TELLURIDE,CO,81435,9707284377,9th Grade,12th Grade,High,2830,TELLURIDE R-1,301 - 600,Outlying Town
6422,NORWOOD PUBLIC SCHOOLS,1225 WEST SUMMIT STREET,NORWOOD,CO,81423,9703274336,Preschool,12th Grade,High,2840,NORWOOD R-2J,301 - 600,Rural
4369,INSIGHT SCHOOL OF COLORADO AT JULESBURG,102 WEST 6TH STREET,JULESBURG,CO,80737,9704743365,6th Grade,12th Grade,High,2862,JULESBURG RE-1,301 - 600,Outlying Town
4488,JULESBURG ELEMENTARY SCHOOL,525 SPRUCE STREET,JULESBURG,CO,80737,9704743319,Preschool,6th Grade,Elementary  ,2862,JULESBURG RE-1,301 - 600,Outlying Town
4492,JULESBURG HIGH SCHOOL,102 WEST 6TH STREET,JULESBURG,CO,80737,9704743364,7th Grade,12th Grade,High,2862,JULESBURG RE-1,301 - 600,Outlying Town
7050,REVERE ELEMENTARY,500 Main Street,ovid,CO,80744,9704635650,1/2 Day Kindergarten,6th Grade,Elementary  ,2865,REVERE SCHOOL DISTRICT,300 or less,Rural
7322,REVERE JUNIOR-SENIOR HIGH SCHOOL,500 MAIN STREET,OVID,CO,80744,9704635477,7th Grade,12th Grade,High,2865,REVERE SCHOOL DISTRICT,300 or less,Rural
8370,DILLON VALLEY ELEMENTARY SCHOOL,108 DEERPATH ROAD,DILLON,CO,80435,9703681499,Preschool,5th Grade,Elementary  ,3000,SUMMIT RE-1,"1,201 - 6,000",Outlying Town
8372,BRECKENRIDGE ELEMENTARY SCHOOL,312 SOUTH HARRIS STREET,BRECKENRIDGE,CO,80424,9703681399,1/2 Day Kindergarten,5th Grade,Elementary  ,3000,SUMMIT RE-1,"1,201 - 6,000",Outlying Town
8374,FRISCO ELEMENTARY SCHOOL,800 8TH AVENUE,FRISCO,CO,80443,9703681599,Preschool,5th Grade,Elementary  ,3000,SUMMIT RE-1,"1,201 - 6,000",Outlying Town
8375,SNOWY PEAKS HIGH SCHOOL,158 SCHOOL ROAD,FRISCO,CO,80443,9703681108,9th Grade,12th Grade,High,3000,SUMMIT RE-1,"1,201 - 6,000",Outlying Town
8376,SILVERTHORNE ELEMENTARY SCHOOL,101 HAMILTON CREEK ROAD,SILVERTHORNE,CO,80498,9703681699,Preschool,5th Grade,Elementary  ,3000,SUMMIT RE-1,"1,201 - 6,000",Outlying Town
8377,SUMMIT MIDDLE SCHOOL,158 SCHOOL ROAD,FRISCO,CO,80443,9706685037,6th Grade,8th Grade,Middle ,3000,SUMMIT RE-1,"1,201 - 6,000",Outlying Town
8378,SUMMIT HIGH SCHOOL,16201 U S HIGHWAY 9,FRISCO,CO,80443,9703681199,9th Grade,12th Grade,High,3000,SUMMIT RE-1,"1,201 - 6,000",Outlying Town
8385,SUMMIT COVE ELEMENTARY SCHOOL,0727 COVE BOULEVARD,DILLON,CO,80435,9703681799,Preschool,5th Grade,Elementary  ,3000,SUMMIT RE-1,"1,201 - 6,000",Outlying Town
8993,UPPER BLUE ELEMENTARY SCHOOL,1200 AIRPORT ROAD,BRECKENRIDGE,CO,80424,9703681899,Preschool,5th Grade,Elementary  ,3000,SUMMIT RE-1,"1,201 - 6,000",Outlying Town
2024,CRIPPLE CREEK-VICTOR JUNIOR-SENIOR HIGH SCHOOL,410 N. B  STREET,CRIPPLE CREEK,CO,80813,7196892661,7th Grade,12th Grade,High,3010,CRIPPLE CREEK-VICTOR RE-1,301 - 600,Rural
9080,CRESSON ELEMENTARY SCHOOL,412 NORTH C STREET,CRIPPLE CREEK,CO,80813,7196899230,Infant,6th Grade,Elementary  ,3010,CRIPPLE CREEK-VICTOR RE-1,301 - 600,Rural
8379,SUMMIT ELEMENTARY SCHOOL,490 MEADOW PARK DR,DIVIDE,CO,80814,7196862401,Preschool,5th Grade,Elementary  ,3020,WOODLAND PARK RE-2,"1,201 - 6,000",Outlying Town
9692,GATEWAY ELEMENTARY SCHOOL,100 Panther Way,WOODLAND PARK,CO,80863,7196862051,Preschool,5th Grade,Elementary  ,3020,WOODLAND PARK RE-2,"1,201 - 6,000",Outlying Town
9694,WOODLAND PARK MIDDLE SCHOOL,600 E KELLEYS ROAD,WOODLAND PARK,CO,80863,7196862200,6th Grade,8th Grade,Middle ,3020,WOODLAND PARK RE-2,"1,201 - 6,000",Outlying Town
9696,WOODLAND PARK HIGH SCHOOL,151 Panther Way,WOODLAND PARK,CO,80863,7196862067,9th Grade,12th Grade,High,3020,WOODLAND PARK RE-2,"1,201 - 6,000",Outlying Town
9698,COLUMBINE ELEMENTARY SCHOOL,175 KELLEYS ROAD,WOODLAND PARK,CO,80863,7196862300,Preschool,5th Grade,Elementary  ,3020,WOODLAND PARK RE-2,"1,201 - 6,000",Outlying Town
0086,AKRON ELEMENTARY SCHOOL,600 ELM AVENUE,AKRON,CO,80720,9703452266,Preschool,8th Grade,Elementary  ,3030,AKRON R-1,301 - 600,Outlying Town
0090,AKRON HIGH SCHOOL,600 ELM AVENUE,AKRON,CO,80720,9703452268,9th Grade,12th Grade,High,3030,AKRON R-1,301 - 600,Outlying Town
0304,ARICKAREE ELEMENTARY SCHOOL,12155 COUNTY ROAD NN,ANTON,CO,80801,9703832202,Preschool,6th Grade,Elementary  ,3040,ARICKAREE R-2,300 or less,Rural
0308,ARICKAREE UNDIVIDED HIGH SCHOOL,12155 COUNTY ROAD NN,ANTON,CO,80801,9703832202,7th Grade,12th Grade,High,3040,ARICKAREE R-2,300 or less,Rural
6582,OTIS ELEMENTARY SCHOOL,518 DUNGAN STREET,OTIS,CO,80743,9702463366,Preschool,6th Grade,Elementary  ,3050,OTIS R-3,300 or less,Rural
6586,OTIS JUNIOR-SENIOR HIGH SCHOOL,301 WORK STREET,OTIS,CO,80743,9702463486,7th Grade,12th Grade,High,3050,OTIS R-3,300 or less,Rural
5238,LONE STAR MIDDLE SCHOOL,44940 COUNTY ROAD 54,OTIS,CO,80743,9708482778,6th Grade,8th Grade,Middle ,3060,LONE STAR 101,300 or less,Rural
5254,LONE STAR ELEMENTARY SCHOOL,44940 COUNTY ROAD 54,OTIS,CO,80743,9708482778,1/2 Day Kindergarten,5th Grade,Elementary  ,3060,LONE STAR 101,300 or less,Rural
5258,LONE STAR UNDIVIDED HIGH SCHOOL,44940 COUNTY ROAD 54,OTIS,CO,80743,9708482778,9th Grade,12th Grade,High,3060,LONE STAR 101,300 or less,Rural
9700,WOODLIN ELEMENTARY SCHOOL,15400 CO ROAD L,WOODROW,CO,80757,9703862223,Preschool,6th Grade,Elementary  ,3070,WOODLIN R-104,300 or less,Rural
9704,WOODLIN UNDIVIDED HIGH SCHOOL,15400 CO ROAD L,WOODROW,CO,80757,9703862223,7th Grade,12th Grade,High,3070,WOODLIN R-104,300 or less,Rural
3398,GILCREST ELEMENTARY SCHOOL,1175 BIRCH STREET,GILCREST,CO,80623,9707372409,Preschool,5th Grade,Elementary  ,3080,WELD COUNTY RE-1,"1,201 - 6,000",Outlying Town
4852,PETE MIRICH ELEMENTARY SCHOOL,300 1ST AVENUE,LA SALLE,CO,80645,9702845513,Preschool,5th Grade,Elementary  ,3080,WELD COUNTY RE-1,"1,201 - 6,000",Outlying Town
4854,NORTH VALLEY MIDDLE SCHOOL,300 2ND AVENUE,LA SALLE,CO,80645,9702845508,6th Grade,8th Grade,Middle ,3080,WELD COUNTY RE-1,"1,201 - 6,000",Outlying Town
7056,PLATTEVILLE ELEMENTARY SCHOOL,1202 MAIN STREET,PLATTEVILLE,CO,80651,9707852271,Preschool,5th Grade,Elementary  ,3080,WELD COUNTY RE-1,"1,201 - 6,000",Outlying Town
7058,SOUTH VALLEY MIDDLE SCHOOL,1004 MAIN STREET,PLATTEVILLE,CO,80651,9707852205,6th Grade,8th Grade,Middle ,3080,WELD COUNTY RE-1,"1,201 - 6,000",Outlying Town
9032,VALLEY HIGH SCHOOL,1001 BIRCH STREET,GILCREST,CO,80623,9707372494,9th Grade,12th Grade,High,3080,WELD COUNTY RE-1,"1,201 - 6,000",Outlying Town
0754,BENJAMIN EATON ELEMENTARY SCHOOL,100 SOUTH MOUNTAIN VIEW DRIVE,EATON,CO,80615,9704545200,3rd Grade,5th Grade,Elementary  ,3085,EATON RE-2,"1,201 - 6,000",Outlying Town
2448,EATON ELEMENTARY SCHOOL,25 CHEYENNE AVENUE,EATON,CO,80615,9704543331,Preschool,2nd Grade,Elementary  ,3085,EATON RE-2,"1,201 - 6,000",Outlying Town
2452,EATON MIDDLE SCHOOL,225 JUNIPER AVENUE,EATON,CO,80615,9704543358,6th Grade,8th Grade,Middle ,3085,EATON RE-2,"1,201 - 6,000",Outlying Town
2456,EATON HIGH SCHOOL,114 PARK AVENUE,EATON,CO,80615,9704543374,9th Grade,12th Grade,High,3085,EATON RE-2,"1,201 - 6,000",Outlying Town
3286,GALETON ELEMENTARY SCHOOL,24750 THIRD STREET,GALETON,CO,80622,9704543421,1/2 Day Kindergarten,5th Grade,Elementary  ,3085,EATON RE-2,"1,201 - 6,000",Outlying Town
1299,CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL,3101 WCR 65,KEENESBURG,CO,80643,3037329312,1/2 Day Kindergarten,8th Grade,Elementary  ,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,"1,201 - 6,000",Rural
1446,WELD CENTRAL SENIOR HIGH SCHOOL,4715 WELD COUNTY ROAD 59,KEENESBURG,CO,80643,3035362100,9th Grade,12th Grade,High,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,"1,201 - 6,000",Rural
3090,LOCHBUIE ELEMENTARY SCHOOL,201 BONANZA BOULEVARD,LOCHBUIE,CO,80603,3035362400,Preschool,5th Grade,Elementary  ,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,"1,201 - 6,000",Rural
4148,HUDSON ACADEMY OF ARTS AND SCIENCES,300 BEECH STREET,HUDSON,CO,80642,3035362200,Preschool,5th Grade,Elementary  ,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,"1,201 - 6,000",Rural
4526,HOFF ELEMENTARY SCHOOL,7558 WCR 59,KEENESBURG,CO,80643,3035362300,Preschool,5th Grade,Elementary  ,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,"1,201 - 6,000",Rural
9347,WELD CENTRAL MIDDLE SCHOOL,4977 WELD COUNTY ROAD 59,KEENESBURG,CO,80643,3035362700,6th Grade,8th Grade,Middle ,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,"1,201 - 6,000",Rural
0055,GRANDVIEW ELEMENTARY SCHOOL,1583 GRAND AVENUE,WINDSOR,CO,80550,9706868600,Preschool,5th Grade,Elementary  ,3100,WINDSOR RE-4,"1,201 - 6,000",Outlying Town
6750,MOUNTAIN VIEW ELEMENTARY SCHOOL,810 THIRD STREET,WINDSOR,CO,80550,9706868300,3rd Grade,5th Grade,Elementary  ,3100,WINDSOR RE-4,"1,201 - 6,000",Outlying Town
7755,SEVERANCE MIDDLE SCHOOL,1801 AVERY PLAZA STREET,WINDSOR,CO,80550,9706745200,6th Grade,8th Grade,Middle ,3100,WINDSOR RE-4,"1,201 - 6,000",Outlying Town
7958,SKYVIEW ELEMENTARY SCHOOL,1000 STONE MOUNTAIN DRIVE,WINDSOR,CO,80550,9706868500,Preschool,5th Grade,Elementary  ,3100,WINDSOR RE-4,"1,201 - 6,000",Outlying Town
8459,RANGE VIEW ELEMENTARY,700 PONDEROSA DRIVE,SEVERANCE,CO,80550,9706746000,Preschool,5th Grade,Elementary  ,3100,WINDSOR RE-4,"1,201 - 6,000",Outlying Town
8886,TOZER ELEMENTARY SCHOOL,501 OAK STREET,WINDSOR,CO,80550,9706868400,Preschool,2nd Grade,Elementary  ,3100,WINDSOR RE-4,"1,201 - 6,000",Outlying Town
9665,WINDSOR CHARTER ACADEMY,680 ACADEMY COURT,WINDSOR,CO,80550,9706745020,1/2 Day Kindergarten,8th Grade,Elementary  ,3100,WINDSOR RE-4,"1,201 - 6,000",Outlying Town
9670,WINDSOR MIDDLE SCHOOL,900 MAIN STREET,WINDSOR,CO,80550,9706868200,6th Grade,8th Grade,Middle ,3100,WINDSOR RE-4,"1,201 - 6,000",Outlying Town
9672,WINDSOR HIGH SCHOOL,1100 WEST MAIN STREET,WINDSOR,CO,80550,9706868100,9th Grade,12th Grade,High,3100,WINDSOR RE-4,"1,201 - 6,000",Outlying Town
4785,KNOWLEDGE QUEST ACADEMY,705 SOUTH SCHOOL HOUSE DRIVE,MILLIKEN,CO,80543,9705875742,1/2 Day Kindergarten,8th Grade,Elementary  ,3110,JOHNSTOWN-MILLIKEN RE-5J,"1,201 - 6,000",Outlying Town
5078,LETFORD ELEMENTARY SCHOOL,2 NORTH JAY AVENUE,JOHNSTOWN,CO,80534,9705874605,Preschool,5th Grade,Elementary  ,3110,JOHNSTOWN-MILLIKEN RE-5J,"1,201 - 6,000",Outlying Town
5896,MILLIKEN ELEMENTARY SCHOOL,100 BROAD STREET,MILLIKEN,CO,80543,9705874667,Preschool,5th Grade,Elementary  ,3110,JOHNSTOWN-MILLIKEN RE-5J,"1,201 - 6,000",Outlying Town
5902,MILLIKEN MIDDLE SCHOOL,66 IRENE AVENUE,MILLIKEN,CO,80543,9705874341,6th Grade,8th Grade,Middle ,3110,JOHNSTOWN-MILLIKEN RE-5J,"1,201 - 6,000",Outlying Town
6963,PIONEER RIDGE ELEMENTARY SCHOOL,2300 CINNAMON TEAL,JOHNSTOWN,CO,80534,9705878100,1/2 Day Kindergarten,5th Grade,Elementary  ,3110,JOHNSTOWN-MILLIKEN RE-5J,"1,201 - 6,000",Outlying Town
7490,ROOSEVELT HIGH SCHOOL,616 NORTH 2ND STREET,JOHNSTOWN,CO,80534,9705874633,9th Grade,12th Grade,High,3110,JOHNSTOWN-MILLIKEN RE-5J,"1,201 - 6,000",Outlying Town
0052,HEIMAN ELEMENTARY SCHOOL,3500 PALERMO,EVANS,CO,80620,9703482400,1/2 Day Kindergarten,5th Grade,Elementary  ,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
0053,WINOGRAD K-8 ELEMENTARY SCHOOL,320 NORTH 71ST AVENUE,GREELEY,CO,80634,9703482600,1/2 Day Kindergarten,8th Grade,Elementary  ,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
0054,BELLA ROMERO ACADEMY OF APPLIED TECHNOLOGY,1400 EAST 20TH STREET,GREELEY,CO,80631,9703482500,1/2 Day Kindergarten,8th Grade,Elementary  ,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
0988,BRENTWOOD MIDDLE SCHOOL,2600  24TH AVENUE COURT,GREELEY,CO,80634,9703483000,6th Grade,8th Grade,Middle ,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
1384,CENTENNIAL ELEMENTARY SCHOOL,1400  37TH STREET,EVANS,CO,80620,9703481100,1/2 Day Kindergarten,5th Grade,Elementary  ,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
1500,CHAPPELOW K-8 MAGNET SCHOOL,2001  34TH STREET,EVANS,CO,80620,9703481200,Preschool,8th Grade,Elementary  ,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
1875,FRONTIER CHARTER ACADEMY,2560 WEST 29TH STREET,GREELEY,CO,80634,9703301780,1/2 Day Kindergarten,12th Grade,High,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
2222,DOS RIOS ELEMENTARY SCHOOL,2201 34TH STREET,EVANS,CO,80620,9703481300,1/2 Day Kindergarten,5th Grade,Elementary  ,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
2825,ENGAGE ONLINE ACADEMY,1424 13th Avenue,GREELEY,CO,80634,9703481050,1/2 Day Kindergarten,12th Grade,High,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
2850,UNIVERSITY SCHOOLS,6525 18TH STREET,GREELEY,CO,80634,9703302221,1/2 Day Kindergarten,12th Grade,High,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
3162,FRANKLIN MIDDLE SCHOOL,818  35TH AVENUE,GREELEY,CO,80634,9703483200,6th Grade,8th Grade,Middle ,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
3610,GREELEY CENTRAL HIGH SCHOOL,1515  14TH AVENUE,GREELEY,CO,80631,9703485000,9th Grade,12th Grade,High,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
3614,GREELEY WEST HIGH SCHOOL,2401 35TH AVENUE,GREELEY,CO,80634,9703485400,9th Grade,12th Grade,High,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
3880,HEATH MIDDLE SCHOOL,2223  16TH STREET,GREELEY,CO,80631,9703483400,6th Grade,8th Grade,Middle ,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
4356,JACKSON ELEMENTARY SCHOOL,2002   25TH STREET,GREELEY,CO,80631,9703481500,1/2 Day Kindergarten,5th Grade,Elementary  ,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
4425,JEFFERSON HIGH SCHOOL,1315 4TH AVENUE,GREELEY,CO,80631,9703481600,9th Grade,12th Grade,High,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
4438,JOHN EVANS MIDDLE SCHOOL,2900  15TH AVENUE,GREELEY,CO,80631,9703483600,6th Grade,8th Grade,Middle ,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
5412,MADISON ELEMENTARY SCHOOL,500  24TH AVENUE,GREELEY,CO,80634,9703481700,1/2 Day Kindergarten,5th Grade,Elementary  ,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
5620,MAPLEWOOD ELEMENTARY SCHOOL,1201 21ST AVENUE,GREELEY,CO,80631,9703483800,1/2 Day Kindergarten,5th Grade,Elementary  ,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
5660,MCAULIFFE ELEMENTARY SCHOOL,600 51ST AVENUE,GREELEY,CO,80634,9703481900,1/2 Day Kindergarten,5th Grade,Elementary  ,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
5752,MEEKER ELEMENTARY SCHOOL,2221  28TH AVENUE,GREELEY,CO,80634,9703482000,1/2 Day Kindergarten,5th Grade,Elementary  ,3120,GREELEY 6,"6,001 - 25,000",Urban-Suburban
